field_1,lng,lat,owner,title,tags,taken
9660,18.120935,42.644623,49491198@N00,"Scorpio, Saturn and Mars over Adriatic sea","adriatic;city;croatia;dubrovnik;island;lights;longexposure;mars;night;saturn;scorpio;sea;ship;stars;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:49:14 CEST 2016
9661,18.120935,42.644623,49491198@N00,"Scorpio, Saturn and Mars over Adriatic sea","adriatic;city;croatia;dubrovnik;island;lights;longexposure;mars;night;saturn;scorpio;sea;ship;stars;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:46:53 CEST 2016
9662,18.120935,42.644623,49491198@N00,Capturing the city lights from above,"adriatic;airplane;city;croatia;dubrovnik;lights;longexposure;night;photographer;sea;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:41:43 CEST 2016
9663,18.123362,42.640842,49491198@N00,Lokrum isle and Dubrovnik,"adriatic;city;croatia;dubrovnik;dusk;island;lights;longexposure;sea;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:11:08 CEST 2016
9664,18.123362,42.640842,49491198@N00,Lokrum isle,"adriatic;croatia;dubrovnik;dusk;island;lights;longexposure;road;sea;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:12:42 CEST 2016
9665,18.122915,42.64078,49491198@N00,The road to Dubrovnik,"adriatic;city;croatia;dubrovnik;dusk;lights;longexposure;road;rocks;sea;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:09:11 CEST 2016
9666,18.122955,42.640785,49491198@N00,The road to Dubrovnik,"adriatic;city;croatia;dubrovnik;dusk;lights;longexposure;road;rocks;sea;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:08:06 CEST 2016
9667,18.123362,42.640842,49491198@N00,Lokrum isle,"adriatic;building;croatia;dubrovnik;dusk;island;lights;longexposure;road;sea;ship;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 21:03:43 CEST 2016
9668,18.123362,42.640842,49491198@N00,Lokrum isle,"adriatic;building;croatia;dubrovnik;dusk;island;lights;longexposure;sea;ship;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 20:58:16 CEST 2016
9669,18.239311,42.57621,49491198@N00,Sunset over Adriatic Sea,"adriatic;croatia;sea;sky;sun;sunset;tree;water;zvekovica;dubrovačkoneretvanskažupanij;dubrovačkoneretvanskažupanija;hr",Sat Jul 02 20:27:51 CEST 2016
9871,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"croatia;dugiotok",Wed Jul 20 09:21:34 CEST 2016
9872,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"croatia;dugiotok",Wed Jul 20 09:21:55 CEST 2016
9873,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar",Wed Jul 20 15:31:14 CEST 2016
9838,18.1107,42.64213,14108812@N04,View across Dubrovnik to Lovrijenac Fortress,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:59:46 CEST 2016
9839,18.111656,42.642014,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:59:03 CEST 2016
9840,18.111656,42.642014,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:57:45 CEST 2016
9841,18.111656,42.642014,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:57:02 CEST 2016
9842,18.111517,42.64172,14108812@N04,Dubrovnik Harbour,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:48:28 CEST 2016
9843,18.110905,42.641365,14108812@N04,Dubrovnik Harbour,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:43:38 CEST 2016
9844,18.111742,42.640102,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:42:02 CEST 2016
9845,18.111828,42.640118,14108812@N04,Dubrovnik Harbour,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:35:38 CEST 2016
9846,18.111828,42.640118,14108812@N04,Dubrovnik Harbour,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:34:47 CEST 2016
9847,18.11128,42.64039,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:31:57 CEST 2016
9848,18.111612,42.641033,14108812@N04,Dubrovnik Harbour,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:25:11 CEST 2016
9849,18.111612,42.641033,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:23:14 CEST 2016
9850,18.111742,42.640102,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:19:38 CEST 2016
9887,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"stella;croatia;dugiotok",Wed Jul 20 10:46:43 CEST 2016
9888,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar",Wed Jul 20 13:29:11 CEST 2016
9889,15.231111,44.119167,124197390@N03,Zadar (day 4),"stella;croatia;zadar",Wed Jul 20 17:40:09 CEST 2016
9854,18.112331,42.639652,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:11:15 CEST 2016
9855,18.111132,42.63924,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:10:45 CEST 2016
9856,18.111132,42.63924,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:08:27 CEST 2016
9857,18.109413,42.63898,14108812@N04,Walk around the walls,"panasonic;lumix;g3;outdoors",Thu Jul 07 12:01:16 CEST 2016
9858,18.109413,42.63898,14108812@N04,Lokrum Island and cruise ships,"panasonic;lumix;g3;outdoors",Thu Jul 07 11:59:03 CEST 2016
9863,18.111574,42.6404,99114600@N08,Follow your bliss and the universe will open doors for you where there were only walls.,"dubrovnik;walls;settingsun;fortress;forteresse;svetiivan;boats;harbour;old;reflection;reflets;croatia;croatie;dalmatia;dalmatie;europedusud;europe;europa;southerneurope;sea;adriatic;adriatique;chorwacja;dubrownik;city;ville;ramparts;fortifications;sizune",Mon Jul 18 19:36:47 CEST 2016
9864,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"natur;croatia;molat",Tue Jul 19 15:48:00 CEST 2016
9865,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"natur;croatia;molat",Tue Jul 19 15:50:38 CEST 2016
9866,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"linda;stella;croatia;molat",Tue Jul 19 15:52:01 CEST 2016
9867,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"croatia;molat",Tue Jul 19 17:05:06 CEST 2016
9868,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"croatia;dugiotok",Wed Jul 20 08:52:01 CEST 2016
9869,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"croatia;dugiotok",Wed Jul 20 09:14:15 CEST 2016
9870,15.090555,43.966667,124197390@N03,Island of Dugi otok (day 4),"croatia;dugiotok",Wed Jul 20 09:17:17 CEST 2016
9748,18.10859,42.641457,142623694@N02,DSC_6627,"nikon;d5500;croatia;dubrovnik",Thu Jul 14 13:25:46 CEST 2016
9749,18.10431,42.64069,142623694@N02,DSC_7182,"nikon;d5500;croatia;dubrovnik",Thu Jul 14 17:38:15 CEST 2016
9750,18.109138,42.641968,142623694@N02,DSC_7258-2,"nikon;d5500;croatia;dubrovnik",Fri Jul 15 00:34:22 CEST 2016
9874,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar;båter",Wed Jul 20 15:33:24 CEST 2016
9875,15.231111,44.119167,124197390@N03,Zadar (day 4),"kirker;croatia;zadar",Wed Jul 20 17:39:35 CEST 2016
9876,15.231111,44.119167,124197390@N03,Zadar (day 4),"dyr;croatia;zadar",Wed Jul 20 17:41:28 CEST 2016
9877,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar",Wed Jul 20 18:04:52 CEST 2016
9878,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar",Wed Jul 20 18:06:56 CEST 2016
9879,15.231111,44.119167,124197390@N03,Zadar (day 4),"stella;croatia;zadar",Wed Jul 20 18:11:21 CEST 2016
9880,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar",Wed Jul 20 18:12:42 CEST 2016
9881,15.231111,44.119167,124197390@N03,Zadar (day 4),"croatia;zadar;båter",Wed Jul 20 18:27:53 CEST 2016
9882,16.302208,43.49599,54619682@N02,Čiovo,"nature;natur;canon;mehrsichtcc;zerzn;dabazinga;high;resolution;panorama;pano;kroatien;croatia;ciovo;insel;meer;colors;farben;sky;himmel",Wed Jul 20 15:24:05 CEST 2016
9883,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"croatia;molat",Tue Jul 19 15:51:38 CEST 2016
9884,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"linda;stella;croatia;molat",Tue Jul 19 15:52:00 CEST 2016
9885,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"croatia;molat",Tue Jul 19 16:56:42 CEST 2016
9886,14.814722,44.241665,124197390@N03,Island of Molat (day 3),"croatia;molat",Tue Jul 19 16:59:06 CEST 2016
9765,17.34458,43.102737,37034324@N05,rain is coming,"croatia;chorwacja;sea;coast;mountains;clouds;water",Thu Jul 14 08:58:40 CEST 2016
9777,17.01662,43.29576,50981185@N05,My dear.,"croatia;portrait;blackandwhite;olympus;makarska",Tue Jul 12 12:42:22 CEST 2016
9778,15.888204,43.73931,89370641@N07,Two Bulbs,"canon;eos6d;eos;6d;ef24105f4l;ef;24105;f4;l;kroatien;croatia;hvratska;sibenik;lampe;glühbirne;bulb;sonne;sun;sonnenuntergang;sundown;licht;light;depth;field;dof;tiefenschärfe;meer;sea;ocean;adria;laterne;lantern",Sat Jul 23 19:14:13 CEST 2016
9735,18.112635,42.63979,54145115@N06,,"nooks;street;urban;dubrovnik;croacia;croatia",Mon Jul 11 18:41:16 CEST 2016
9736,18.110264,42.640823,54145115@N06,,"nooks;street;urban;dubrovnik;croacia;croatia",Mon Jul 11 17:06:37 CEST 2016
9737,18.111208,42.64097,54145115@N06,,"nooks;street;urban;dubrovnik;croacia;croatia",Mon Jul 11 18:14:35 CEST 2016
9738,18.110264,42.640823,54145115@N06,,"nooks;street;urban;dubrovnik;croacia;croatia",Mon Jul 11 18:58:58 CEST 2016
9739,18.110071,42.63931,54145115@N06,,"nooks;street;urban;dubrovnik;croacia;croatia",Tue Jul 12 10:40:37 CEST 2016
9740,16.439957,43.507973,54145115@N06,,"nooks;street;urban;split;croacia;croatia",Sun Jul 10 10:19:23 CEST 2016
9741,16.440321,43.508728,54145115@N06,,"nooks;street;urban;split;croacia;croatia",Sun Jul 10 11:13:48 CEST 2016
9742,16.445974,43.502007,54145115@N06,,"nooks;street;urban;split;croacia;croatia",Sun Jul 10 17:36:05 CEST 2016
9743,16.441126,43.508167,54145115@N06,,"nooks;street;urban;split;croacia;croatia",Sun Jul 10 18:32:30 CEST 2016
9744,18.081951,42.662113,47765927@N06,Dubrovnik Quayside_Dubrovnik_Croatia_Jul16,"quayside;dubrovnikport;dubrovnikquayside;thomsoncelebration;thomsoncelebrationpromenadedeck;shipatnight;geotagged;flickr:user=ianhalsey;flickriver;imagesgooglecom;copyright:owner=ianhalsey;location:croatia=dubrovnik;sealegs;exif:model=panasoniclumixdmctz",Thu Jul 07 21:03:37 CEST 2016
9745,16.439161,43.50762,96126495@N08,DSC00583,,Sun Jul 24 13:08:20 CEST 2016
9746,16.439161,43.50762,96126495@N08,DSC00586,,Sun Jul 24 13:12:55 CEST 2016
9747,15.224733,44.119232,110646993@N07,U-96 (Final Mission),"sky;sea;sunset;lighthouse;polupodmornica;semisubmarine;полуподморница;yashajakovsky;zadar;canonpowershotsx60hs;croatia;hrvatska;хорватия;puntamika;задар;море;more;jadranskomore;adriaticsea;адриатическоеморе",Mon Jul 11 19:41:03 CEST 2016
10520,16.43898,43.509468,20930176@N06,Underground of the Palace is just a street of shopping!,"croatia;split;2016",Thu Jul 07 17:08:16 CEST 2016
10521,18.4244,42.5353,51614261@N00,upload,"square;sierra;squareformat;iphoneography;instagramapp;uploaded:by=instagram",Thu Jul 14 14:03:14 CEST 2016
10522,16.43898,43.509468,20930176@N06,49-DSC05580,"croatia;split;2016",Thu Jul 07 16:59:15 CEST 2016
10523,16.43898,43.509468,20930176@N06,Great acoustics in the singing hall,"croatia;split;2016",Thu Jul 07 16:59:11 CEST 2016
10524,16.43898,43.509468,20930176@N06,Traditional Dalmatian singing,"croatia;split;2016",Thu Jul 07 16:58:51 CEST 2016
10525,16.43898,43.509468,20930176@N06,Temple of Jupiter,"croatia;split;2016",Thu Jul 07 16:54:44 CEST 2016
10526,16.43898,43.509468,20930176@N06,45-DSC05572,"croatia;split;2016",Thu Jul 07 16:53:14 CEST 2016
10527,16.43898,43.509468,20930176@N06,44-DSC05570,"croatia;split;2016",Thu Jul 07 16:51:30 CEST 2016
10528,16.43898,43.509468,20930176@N06,43-DSC05568,"croatia;split;2016",Thu Jul 07 16:50:25 CEST 2016
10529,16.43898,43.509468,20930176@N06,42-DSC05567,"croatia;split;2016",Thu Jul 07 16:50:00 CEST 2016
10530,16.43898,43.509468,20930176@N06,41-DSC05566,"croatia;split;2016",Thu Jul 07 16:49:43 CEST 2016
10531,16.43898,43.509468,20930176@N06,40-DSC05563,"croatia;split;2016",Thu Jul 07 16:46:25 CEST 2016
10532,16.43898,43.509468,20930176@N06,38-DSC05559,"croatia;split;2016",Thu Jul 07 16:39:29 CEST 2016
10533,16.43898,43.509468,20930176@N06,36-DSC05555,"croatia;split;2016",Thu Jul 07 16:37:13 CEST 2016
10534,16.43898,43.509468,20930176@N06,35-DSC05554,"croatia;split;2016",Thu Jul 07 16:35:19 CEST 2016
10535,16.43898,43.509468,20930176@N06,34-DSC05553,"croatia;split;2016",Thu Jul 07 16:34:35 CEST 2016
10536,16.43898,43.509468,20930176@N06,33-DSC05552,"croatia;split;2016",Thu Jul 07 16:33:31 CEST 2016
10537,16.43898,43.509468,20930176@N06,32-DSC05551,"croatia;split;2016",Thu Jul 07 16:33:17 CEST 2016
10538,16.43898,43.509468,20930176@N06,31-DSC05549,"croatia;split;2016",Thu Jul 07 16:32:30 CEST 2016
10539,16.43898,43.509468,20930176@N06,28-DSC05543,"croatia;split;2016",Thu Jul 07 16:27:49 CEST 2016
10540,16.43898,43.509468,20930176@N06,26-DSC05541,"croatia;split;2016",Thu Jul 07 16:25:37 CEST 2016
10541,16.43898,43.509468,20930176@N06,25-DSC05539,"croatia;split;2016",Thu Jul 07 16:24:38 CEST 2016
10542,16.43898,43.509468,20930176@N06,24-DSC05536,"croatia;split;2016",Thu Jul 07 16:22:25 CEST 2016
10543,16.43898,43.509468,20930176@N06,22-DSC05527,"croatia;split;2016",Thu Jul 07 16:18:28 CEST 2016
10544,16.43898,43.509468,20930176@N06,21-DSC05526,"croatia;split;2016",Thu Jul 07 16:18:02 CEST 2016
10545,16.43898,43.509468,20930176@N06,20-DSC05521,"croatia;split;2016",Thu Jul 07 16:08:31 CEST 2016
10546,16.43898,43.509468,20930176@N06,In the heart of Diocletian Palace,"croatia;split;2016",Thu Jul 07 16:05:32 CEST 2016
10547,16.43898,43.509468,20930176@N06,16-DSC05512,"croatia;split;2016",Thu Jul 07 15:49:09 CEST 2016
10548,16.43898,43.509468,20930176@N06,15-DSC05511,"croatia;split;2016",Thu Jul 07 15:48:00 CEST 2016
10549,16.43898,43.509468,20930176@N06,14-DSC05510,"croatia;split;2016",Thu Jul 07 15:46:46 CEST 2016
10550,16.43898,43.509468,20930176@N06,13-DSC05508,"croatia;split;2016",Thu Jul 07 15:44:53 CEST 2016
10551,16.43898,43.509468,20930176@N06,11-DSC05505,"croatia;split;2016",Thu Jul 07 15:43:40 CEST 2016
10552,16.43898,43.509468,20930176@N06,10-DSC05504,"croatia;split;2016",Thu Jul 07 15:43:24 CEST 2016
10553,16.43898,43.509468,20930176@N06,Small window in the huge wall,"croatia;split;2016",Thu Jul 07 15:38:41 CEST 2016
10554,16.43898,43.509468,20930176@N06,08-DSC05479,"croatia;split;2016",Thu Jul 07 14:35:20 CEST 2016
10555,16.43898,43.509468,20930176@N06,07-DSC05477,"croatia;split;2016",Thu Jul 07 14:34:30 CEST 2016
10556,16.43898,43.509468,20930176@N06,06-DSC05476,"croatia;split;2016",Thu Jul 07 14:33:08 CEST 2016
10557,16.43898,43.509468,20930176@N06,04-DSC05472,"croatia;split;2016",Thu Jul 07 14:31:59 CEST 2016
10558,15.22705,44.117416,20930176@N06,In Zadar the public beach is a concrete pier where vacationers may lie and swim as well as other tourists walk like in ordinary port or pier...,"croatia;zadar;2016",Fri Jul 08 18:43:42 CEST 2016
10559,15.22705,44.117416,20930176@N06,Then clouds were gone again and sun was continued to burn the tourists,"croatia;zadar;2016",Fri Jul 08 18:41:53 CEST 2016
10560,15.22705,44.117416,20930176@N06,27-DSC05737,"croatia;zadar;2016",Fri Jul 08 18:07:09 CEST 2016
10561,15.22705,44.117416,20930176@N06,25-DSC05730,"croatia;zadar;2016",Fri Jul 08 18:04:22 CEST 2016
10562,15.22705,44.117416,20930176@N06,Tired tourist sleeping in the corner,"croatia;zadar;2016",Fri Jul 08 18:03:14 CEST 2016
10563,15.22705,44.117416,20930176@N06,23-DSC05726,"croatia;zadar;2016",Fri Jul 08 18:01:12 CEST 2016
10564,15.22705,44.117416,20930176@N06,19-DSC05719,"croatia;zadar;2016",Fri Jul 08 17:08:13 CEST 2016
10565,15.22705,44.117416,20930176@N06,18-DSC05718,"croatia;zadar;2016",Fri Jul 08 17:08:06 CEST 2016
10566,15.22705,44.117416,20930176@N06,17-DSC05717,"croatia;zadar;2016",Fri Jul 08 17:07:43 CEST 2016
10567,15.22705,44.117416,20930176@N06,16-DSC05714,"croatia;zadar;2016",Fri Jul 08 17:05:01 CEST 2016
10429,16.431664,43.516975,54930984@N06,Ultra Europe 2016,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:54:13 CEST 2016
10430,16.431664,43.516975,54930984@N06,Ultra Europe 2016,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:54:49 CEST 2016
10431,16.431664,43.516975,54930984@N06,IMG_4759,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:55:06 CEST 2016
10432,16.431664,43.516975,54930984@N06,IMG_4760,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:55:19 CEST 2016
10433,16.431664,43.516975,54930984@N06,Ultra Europe 2016,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 23:22:21 CEST 2016
10434,16.431664,43.516975,54930984@N06,IMG_4703,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 21:40:40 CEST 2016
10435,16.431664,43.516975,54930984@N06,Ultra Europe 2016,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:16:35 CEST 2016
10436,16.431664,43.516975,54930984@N06,IMG_4752,"split;spinut;ultraeurope;adriatic;croatia;europe;canon;tonkojursky;night;dalmatia;poljud",Sat Jul 16 22:46:24 CEST 2016
